topic,pmid,human
CD007431,2969313,0
CD007431,2969961,0
CD007431,2972071,0
CD007431,2975062,0
CD007431,2975066,0
CD007431,2975586,0
CD007431,2977003,0
CD007431,2977249,0
CD007431,2977584,0
CD007431,2983601,0
CD007431,2987771,0
CD007431,2993952,0
CD007431,2997232,0
CD007431,2998699,0
CD007431,3004115,0
CD007431,3008139,0
CD007431,3024259,0
CD007431,3031765,0
CD007431,3035832,0
CD007431,3035835,0
CD007431,3035838,0
CD007431,3036037,0
CD007431,3104541,0
CD007431,3136760,0
CD007431,3155669,0
CD007431,3155742,0
CD007431,3159170,0
CD007431,3160275,0
CD007431,3160681,0
CD007431,3161177,0
CD007431,3175834,0
CD007431,3179982,0
CD007431,3183727,0
CD007431,3192567,0
CD007431,3194066,0
CD007431,3200597,0
CD007431,3206299,0
CD007431,3211249,0
CD007431,3215215,0
CD007431,3231575,0
CD007431,3235321,0
CD007431,3235323,0
CD007431,3237291,0
CD007431,3263774,0
CD007431,3291002,0
CD007431,3296236,0
CD007431,3319002,0
CD007431,3346682,1
CD007431,3356095,0
CD007431,3361331,0
CD007431,3374776,0
CD007431,3381141,0
CD007431,3388121,0
CD007431,3388122,0
CD007431,3401361,0
CD007431,3404012,0
CD007431,3404181,0
CD007431,3405411,0
CD007431,3406846,1
CD007431,3407367,0
CD007431,343479,0
CD007431,3449306,1
CD007431,3449307,0
CD007431,3451621,0
CD007431,3464087,0
CD007431,3488376,0
CD007431,3496925,0
CD007431,3529840,0
CD007431,3561740,0
CD007431,3568809,0
CD007431,3571310,1
CD007431,3581573,0
CD007431,3581584,0
CD007431,3581697,0
CD007431,3591130,0
CD007431,3600973,0
CD007431,3603106,0
CD007431,3604382,0
CD007431,3614485,0
CD007431,3614568,0
CD007431,3614979,0
CD007431,366087,0
CD007431,3665231,0
CD007431,3668570,0
CD007431,3693993,0
CD007431,3703081,0
CD007431,3703237,0
CD007431,3708968,0
CD007431,3708990,0
CD007431,3727562,0
CD007431,3729572,0
CD007431,3737692,0
CD007431,3750074,0
CD007431,3750080,0
CD007431,3764325,0
CD007431,377120,0
CD007431,3778262,0
CD007431,3782560,0
CD007431,3787107,0
CD007431,3798187,0
CD007431,3805082,0
CD007431,3808189,0
CD007431,3811746,0
CD007431,3812863,0
CD007431,3813219,0
CD007431,3815937,0
CD007431,3819738,0
CD007431,3830373,0
CD007431,3833967,0
CD007431,386492,0
CD007431,3883019,0
CD007431,3887196,0
CD007431,3889700,0
CD007431,3895860,0
CD007431,3899079,0
CD007431,3952633,0
CD007431,3962433,0
CD007431,3966215,0
CD007431,3975812,0
CD007431,3983706,1
CD007431,4000674,0
CD007431,4009071,0
CD007431,4021986,0
CD007431,4049096,0
CD007431,4049113,0
CD007431,4061922,0
CD007431,4071274,0
CD007431,4077903,0
CD007431,4077911,0
CD007431,4089482,0
CD007431,4123520,0
CD007431,4123617,0
CD007431,4130579,0
CD007431,4141989,0
CD007431,4187123,0
CD007431,420553,0
CD007431,4213544,0
CD007431,4223220,0
CD007431,4227024,0
CD007431,422980,0
CD007431,4233555,0
CD007431,4235812,0
CD007431,4251644,0
CD007431,4253725,0
CD007431,4255200,0
CD007431,4259058,0
CD007431,4260586,1
CD007431,4260777,0
CD007431,4260878,0
CD007431,4265039,0
CD007431,4278185,0
CD007431,4280618,0
CD007431,4281247,0
CD007431,4281256,0
CD007431,4281427,1
CD007431,4312369,0
CD007431,4358058,0
CD007431,4373119,0
CD007431,4378189,0
CD007431,438234,0
CD007431,4416290,0
CD007431,4417652,0
CD007431,4423361,0
CD007431,4470978,0
CD007431,4516334,1
CD007431,452788,0
CD007431,454142,0
CD007431,4577015,0
CD007431,461528,0
CD007431,463603,0
CD007431,4638177,0
CD007431,4651046,0
CD007431,4651047,1
CD007431,4653786,0
CD007431,4661022,0
CD007431,469603,0
CD007431,4708459,0
CD007431,4747514,0
CD007431,4748097,0
CD007431,4783274,0
CD007431,4823067,0
CD007431,484137,0
CD007431,4841878,0
CD007431,489653,0
CD007431,4919349,0
CD007431,4994436,0
CD007431,501697,0
CD007431,5018115,0
CD007431,5085860,0
CD007431,509868,0
CD007431,5150398,0
CD007431,5269867,0
CD007431,531621,0
CD007431,532546,0
CD007431,5372367,0
CD007431,538401,0
CD007431,5407559,0
CD007431,5411992,0
CD007431,547193,0
CD007431,5483485,0
CD007431,548495,0
CD007431,55488,0
CD007431,5570765,0
CD007431,5576557,0
CD007431,5696300,0
CD007431,5700474,0
CD007431,5739046,0
CD007431,5796661,0
CD007431,5900263,0
CD007431,593479,0
CD007431,6089537,0
CD007431,619281,0
CD007431,6200308,0
CD007431,6213468,0
CD007431,6214028,0
CD007431,6216814,0
CD007431,6217517,0
CD007431,6218793,0
CD007431,6219180,0
CD007431,6220415,0
CD007431,6220476,0
CD007431,6222488,0
CD007431,6222717,0
CD007431,6222720,0
CD007431,6223390,0
CD007431,6224281,0
CD007431,6225064,0
CD007431,6225597,0
CD007431,6227357,0
CD007431,6227529,0
CD007431,6228020,0
CD007431,6229214,0
CD007431,6232914,0
CD007431,6233510,0
CD007431,6233709,0
CD007431,6236016,0
CD007431,6236271,0
CD007431,6236867,0
CD007431,6237819,0
CD007431,6238507,1
CD007431,6239753,0
CD007431,6240194,0
CD007431,6241399,0
CD007431,6251391,0
CD007431,6269444,0
CD007431,6280416,0
CD007431,6302809,0
CD007431,6306536,0
CD007431,63120,0
CD007431,6316196,0
CD007431,6317780,0
CD007431,6318336,0
CD007431,6319062,0
CD007431,6320020,0
CD007431,6320400,0
CD007431,6322336,0
CD007431,6323939,0
CD007431,6328807,0
CD007431,6331962,0
CD007431,6332496,0
CD007431,6337407,0
CD007431,634435,0
CD007431,6382594,0
CD007431,6396844,0
CD007431,6398830,0
CD007431,6410731,0
CD007431,6410817,0
CD007431,6410824,0
CD007431,6410869,0
CD007431,6446161,0
CD007431,6449823,0
CD007431,6450448,0
CD007431,6450453,0
CD007431,6450875,0
CD007431,6451926,0
CD007431,6453325,0
CD007431,6453571,0
CD007431,6454306,0
CD007431,6455745,0
CD007431,6456101,0
CD007431,6456338,0
CD007431,6456519,0
CD007431,6457838,0
CD007431,6458028,0
CD007431,6458102,0
CD007431,6460201,0
CD007431,6460310,0
CD007431,6466060,0
CD007431,6468136,0
CD007431,6474257,0
CD007431,6474926,0
CD007431,6475211,0
CD007431,6475212,0
CD007431,6480186,0
CD007431,6483134,0
CD007431,6494726,0
CD007431,6495025,0
CD007431,6497609,0
CD007431,6506731,0
CD007431,6507131,0
CD007431,6521687,0
CD007431,6529903,0
CD007431,6616890,0
CD007431,6617177,0
CD007431,6623193,0
CD007431,6630258,0
CD007431,6635514,0
CD007431,6646322,0
CD007431,6646382,0
CD007431,6648707,0
CD007431,6655374,0
CD007431,6677238,0
CD007431,6680082,0
CD007431,6707060,0
CD007431,6716336,0
CD007431,6719254,0
CD007431,6719256,0
CD007431,6719259,0
CD007431,6729099,0
CD007431,6729594,0
CD007431,6730876,0
CD007431,6741627,0
CD007431,6746872,0
CD007431,676700,0
CD007431,6835501,0
CD007431,6844850,0
CD007431,6854345,0
CD007431,6857124,0
CD007431,6857385,0
CD007431,6863525,0
CD007431,6864036,0
CD007431,6864039,0
CD007431,6864267,0
CD007431,6866454,0
CD007431,6867309,0
CD007431,6867860,0
CD007431,6873075,0
CD007431,6879066,0
CD007431,6886503,0
CD007431,692562,0
CD007431,6962030,0
CD007431,6979892,0
CD007431,6983719,0
CD007431,7011530,0
CD007431,7033742,0
CD007431,7063710,0
CD007431,7072537,0
CD007431,7076700,0
CD007431,7079536,0
CD007431,7086500,0
CD007431,7089690,0
CD007431,7102053,0
CD007431,7105575,0
CD007431,7113124,0
CD007431,7122902,0
CD007431,7124191,0
CD007431,7131012,0
CD007431,7142502,0
CD007431,7152892,0
CD007431,7155259,0
CD007431,717070,0
CD007431,7175532,0
CD007431,7183650,0
CD007431,7204478,0
CD007431,7256161,0
CD007431,7263743,0
CD007431,731261,0
CD007431,7316446,0
CD007431,7351440,0
CD007431,7432589,0
CD007431,7453968,0
CD007431,7456772,0
CD007431,7471586,0
CD007431,7477696,0
CD007431,7487754,0
CD007431,7498070,0
CD007431,7502962,0
CD007431,7552651,0
CD007431,7576275,0
CD007431,7584187,0
CD007431,7586844,0
CD007431,7587694,0
CD007431,7593574,0
CD007431,7595106,0
CD007431,7596766,0
CD007431,7603590,0
CD007431,7619623,0
CD007431,7631232,0
CD007431,7638662,0
CD007431,7640093,0
CD007431,7640094,0
CD007431,7641460,0
CD007431,7645156,0
CD007431,7649064,0
CD007431,7656673,0
CD007431,7660234,0
CD007431,7679625,0
CD007431,7701396,0
CD007431,7709186,0
CD007431,7709276,0
CD007431,7716310,0
CD007431,7724762,0
CD007431,7732468,0
CD007431,7732470,0
CD007431,7738593,0
CD007431,7747227,0
CD007431,776316,0
CD007431,7771127,0
CD007431,7782865,0
CD007431,7783064,0
CD007431,7785280,0
CD007431,7793383,0
CD007431,7799998,0
CD007431,7805476,0
CD007431,7810252,0
CD007431,7819293,0
CD007431,7822353,0
CD007431,7822544,0
CD007431,7825045,0
CD007431,7825052,0
CD007431,7833204,0
CD007431,7845508,0
CD007431,7846279,0
CD007431,7846599,0
CD007431,7847143,0
CD007431,7855683,0
CD007431,7858579,0
CD007431,7862233,0
CD007431,7863168,0
CD007431,7866858,0
CD007431,7882767,0
CD007431,7887047,0
CD007431,7899968,0
CD007431,7899975,0
CD007431,7924074,0
CD007431,7939975,0
CD007431,794071,0
CD007431,7941067,0
CD007431,7941692,0
CD007431,7942204,0
CD007431,7942411,0
CD007431,7946021,0
CD007431,7954744,0
CD007431,7969649,0
CD007431,7976673,0
CD007431,7976944,0
CD007431,7987418,0
CD007431,7997922,0
CD007431,7997928,0
CD007431,7997931,0
CD007431,8003833,0
CD007431,8008161,0
CD007431,8009351,0
CD007431,8011193,0
CD007431,8016952,0
CD007431,8029743,1
CD007431,8047356,0
CD007431,8048313,0
CD007431,8057762,0
CD007431,8076474,0
CD007431,8078605,0
CD007431,8087707,0
CD007431,8091870,0
CD007431,809854,0
CD007431,8113853,0
CD007431,8116325,0
CD007431,8122535,0
CD007431,8124277,0
CD007431,8127440,0
CD007431,8129759,0
CD007431,8131356,0
CD007431,8137841,0
CD007431,8140771,0
CD007431,8153806,0
CD007431,8153823,0
CD007431,8153827,0
CD007431,8172510,0
CD007431,8179112,0
CD007431,8179113,0
CD007431,8179114,0
CD007431,8184352,0
CD007431,8184498,0
CD007431,8186584,0
CD007431,8187559,0
CD007431,8202797,0
CD007431,8204366,0
CD007431,8208267,0
CD007431,8215191,0
CD007431,8219546,0
CD007431,8233471,0
CD007431,8238703,0
CD007431,8240884,0
CD007431,8244608,0
CD007431,8245078,0
CD007431,8247239,0
CD007431,8266201,0
CD007431,8267686,0
CD007431,8274805,0
CD007431,8277752,0
CD007431,8278829,0
CD007431,8278834,0
CD007431,8278854,0
CD007431,8279335,0
CD007431,8297630,0
CD007431,8306916,0
CD007431,8306918,0
CD007431,8316881,0
CD007431,8316882,0
CD007431,8333299,0
CD007431,8347973,0
CD007431,8367766,0
CD007431,8367787,0
CD007431,8378668,0
CD007431,8381518,0
CD007431,8396292,0
CD007431,8410084,0
CD007431,8413372,0
CD007431,8413867,0
CD007431,8414476,0
CD007431,8416573,0
CD007431,8420008,0
CD007431,8420516,0
CD007431,842090,0
CD007431,8423717,0
CD007431,8434243,0
CD007431,8434309,0
CD007431,8434322,0
CD007431,8434328,0
CD007431,8441936,0
CD007431,8441947,0
CD007431,8446435,0
CD007431,8456716,0
CD007431,8465285,0
CD007431,8476547,0
CD007431,8483516,0
CD007431,8483518,0
CD007431,8484146,0
CD007431,848852,0
CD007431,8492849,0
CD007431,8496204,0
CD007431,8500936,0
CD007431,8511134,0
CD007431,852813,0
CD007431,8528776,0
CD007431,8530180,0
CD007431,8553118,0
CD007431,8553881,0
CD007431,8560335,0
CD007431,8561032,0
CD007431,8578374,0
CD007431,8578378,0
CD007431,8578379,0
CD007431,8578893,0
CD007431,8585375,0
CD007431,8586909,0
CD007431,8588170,0
CD007431,8594287,0
CD007431,8600326,0
CD007431,8600953,0
CD007431,8611331,0
CD007431,8622722,0
CD007431,8622846,0
CD007431,8628931,0
CD007431,8644382,0
CD007431,8658255,0
CD007431,8659375,0
CD007431,866242,0
CD007431,8669994,0
CD007431,8686523,1
CD007431,8686536,0
CD007431,8692415,0
CD007431,8712430,0
CD007431,8719827,0
CD007431,8720408,0
CD007431,8724090,0
CD007431,8724092,0
CD007431,8724093,0
CD007431,8726202,0
CD007431,8727454,0
CD007431,8727456,0
CD007431,8731237,0
CD007431,8738447,0
CD007431,8742215,0
CD007431,8747239,0
CD007431,8748595,0
CD007431,8748822,0
CD007431,8748845,0
CD007431,8750399,0
CD007431,8756162,0
CD007431,8756250,0
CD007431,8757000,0
CD007431,8761647,0
CD007431,8777910,0
CD007431,8783418,0
CD007431,878838,0
CD007431,8791940,0
CD007431,880005,0
CD007431,8800224,0
CD007431,8803492,0
CD007431,8817752,0
CD007431,8817784,0
CD007431,8826493,0
CD007431,8832667,0
CD007431,8836692,0
CD007431,8839467,0
CD007431,8839468,0
CD007431,8845271,0
CD007431,8848739,0
CD007431,8849475,0
CD007431,8852311,0
CD007431,8852320,0
CD007431,8854282,0
CD007431,8855462,0
CD007431,8855463,0
CD007431,8856409,0
CD007431,8864502,0
CD007431,8864970,0
CD007431,8872218,0
CD007431,8874415,0
CD007431,8875503,0
CD007431,8875725,0
CD007431,8882705,0
CD007431,8893439,0
CD007431,8893441,0
CD007431,8896611,0
CD007431,8915635,0
CD007431,8915639,0
CD007431,8925681,0
CD007431,8934890,0
CD007431,8938288,0
CD007431,8938306,0
CD007431,8938612,0
CD007431,8940790,0
CD007431,8948251,0
CD007431,8948252,0
CD007431,8951209,0
CD007431,8961428,0
CD007431,8963286,0
CD007431,8963999,0
CD007431,8965978,0
CD007431,8975421,0
CD007431,8979170,0
CD007431,8980726,0
CD007431,8981896,1
CD007431,8988083,0
CD007431,8988096,0
CD007431,8990543,0
CD007431,8993999,0
CD007431,8995852,0
CD007431,9025738,0
CD007431,9051892,0
CD007431,9052827,0
CD007431,9055371,0
CD007431,9066539,0
CD007431,9076888,0
CD007431,909576,0
CD007431,9102825,0
CD007431,9105946,0
CD007431,9106323,0
CD007431,9111769,0
CD007431,9112713,0
CD007431,9122766,0
CD007431,9122784,0
CD007431,9124143,0
CD007431,9143580,0
CD007431,9144678,0
CD007431,9148533,0
CD007431,9153609,0
CD007431,9160470,0
CD007431,9160471,0
CD007431,9161364,0
CD007431,9161372,0
CD007431,9169710,0
CD007431,9170044,0
CD007431,9174445,0
CD007431,9174460,0
CD007431,9190003,0
CD007431,9202855,0
CD007431,9216488,0
CD007431,9226492,0
CD007431,9253095,0
CD007431,9253102,0
CD007431,9255356,0
CD007431,9259784,0
CD007431,9266295,0
CD007431,9280027,0
CD007431,9281272,0
CD007431,9297657,0
CD007431,9306525,0
CD007431,9312686,0
CD007431,9313730,0
CD007431,932080,0
CD007431,9322315,0
CD007431,9322321,0
CD007431,9340525,0
CD007431,9346150,0
CD007431,9352617,0
CD007431,9355057,0
CD007431,9355226,0
CD007431,9365345,0
CD007431,9378733,0
CD007431,9379275,0
CD007431,9380255,0
CD007431,9391800,0
CD007431,9392047,0
CD007431,9394665,0
CD007431,9394964,0
CD007431,9395097,0
CD007431,9402567,0
CD007431,9416012,0
CD007431,9422900,0
CD007431,9431629,0
CD007431,9433409,0
CD007431,943802,0
CD007431,9438815,0
CD007431,9438816,0
CD007431,9441255,0
CD007431,9442605,0
CD007431,9446431,0
CD007431,9448651,0
CD007431,9455668,0
CD007431,9460153,0
CD007431,9460155,0
CD007431,9460161,0
CD007431,9465793,0
CD007431,9467995,0
CD007431,9479415,0
CD007431,9481662,0
CD007431,9482677,0
CD007431,9484094,0
CD007431,9493192,0
CD007431,9495690,0
CD007431,9502062,0
CD007431,9506196,0
CD007431,9507622,0
CD007431,9507623,0
CD007431,9507624,0
CD007431,9513866,0
CD007431,9513955,0
CD007431,9513957,0
CD007431,9516703,0
CD007431,9520891,0
CD007431,9546444,0
CD007431,956228,0
CD007431,9569329,0
CD007431,9574477,0
CD007431,9577926,0
CD007431,9582228,0
CD007431,9583577,0
CD007431,9589547,0
CD007431,9597294,0
CD007431,9608377,0
CD007431,9615139,0
CD007431,9615371,0
CD007431,9621642,0
CD007431,9636722,0
CD007431,9636971,0
CD007431,9638696,0
CD007431,9638697,0
CD007431,9663104,0
CD007431,9676207,0
CD007431,9686398,0
CD007431,9703438,0
CD007431,9704374,0
CD007431,9706933,0
CD007431,9715669,0
CD007431,9726302,0
CD007431,9728376,0
CD007431,9728941,0
CD007431,9732782,0
CD007431,9743129,0
CD007431,9755620,0
CD007431,9758074,0
CD007431,9764103,0
CD007431,9766313,0
CD007431,9766723,0
CD007431,9768049,0
CD007431,9768893,0
CD007431,9775047,0
CD007431,9780011,0
CD007431,9791328,0
CD007431,9795439,0
CD007431,9795811,0
CD007431,9801237,0
CD007431,980194,0
CD007431,9803497,0
CD007431,9811096,0
CD007431,9816715,0
CD007431,9817318,0
CD007431,981929,0
CD007431,9820916,0
CD007431,9825386,0
CD007431,9835099,0
CD007431,9840472,0
CD007431,9862542,0
CD007431,9874007,0
CD007431,9877135,1
CD007431,9883963,0
CD007431,9887564,0
CD007431,9932124,0
CD008081,10372879,1
CD008081,10450371,0
CD008081,10682989,0
CD008081,10756859,0
CD008081,10758221,0
CD008081,10764858,0
CD008081,10783942,0
CD008081,10847492,0
CD008081,10847493,0
CD008081,10847494,0
CD008081,10896334,0
CD008081,10896343,0
CD008081,10896348,0
CD008081,10896349,0
CD008081,10896350,0
CD008081,10896351,1
CD008081,10929973,0
CD008081,10955657,0
CD008081,11004110,0
CD008081,11021132,0
CD008081,11053311,0
CD008081,11124291,0
CD008081,11124292,0
CD008081,11133709,0
CD008081,11162978,0
CD008081,11162979,0
CD008081,11220267,0
CD008081,11251686,0
CD008081,11272778,0
CD008081,11300646,0
CD008081,11309739,0
CD008081,11318279,0
CD008081,11372551,0
CD008081,11401636,1
CD008081,11475391,0
CD008081,11483079,0
CD008081,11521426,0
CD008081,11530050,0
CD008081,11723088,0
CD008081,11755866,0
CD008081,11773037,1
CD008081,11915692,0
CD008081,11980878,0
CD008081,11986098,0
CD008081,12022281,0
CD008081,12181877,0
CD008081,12430038,0
CD008081,12453981,0
CD008081,12476103,1
CD008081,12504691,0
CD008081,12504718,0
CD008081,12507629,0
CD008081,12510717,1
CD008081,12566020,0
CD008081,12566041,0
CD008081,12570009,0
CD008081,12585705,0
CD008081,12642310,0
CD008081,12815194,0
CD008081,12859696,0
CD008081,12910195,0
CD008081,12918269,0
CD008081,12963628,0
CD008081,12967819,0
CD008081,14507894,0
CD008081,14514597,0
CD008081,14566626,0
CD008081,14597033,0
CD008081,14644723,0
CD008081,14669032,0
CD008081,14733132,0
CD008081,14733133,0
CD008081,14744905,0
CD008081,14744906,0
CD008081,14746571,0
CD008081,14750570,0
CD008081,1480872,0
CD008081,14962423,0
CD008081,14985312,0
CD008081,14986010,0
CD008081,15006844,1
CD008081,15019364,0
CD008081,15019365,0
CD008081,15022431,0
CD008081,15051203,1
CD008081,15126175,0
CD008081,15146607,0
CD008081,15184968,0
CD008081,15234306,0
CD008081,15258025,0
CD008081,15290152,0
CD008081,15290890,0
CD008081,15305550,0
CD008081,15307987,0
CD008081,15309024,0
CD008081,15309977,0
CD008081,15317702,0
CD008081,15317711,0
CD008081,15317721,0
CD008081,15325193,0
CD008081,15334015,0
CD008081,15343118,0
CD008081,15351898,0
CD008081,15359258,0
CD008081,15361942,0
CD008081,15384839,0
CD008081,15389275,0
CD008081,15452046,0
CD008081,15459787,0
CD008081,15465566,0
CD008081,15465568,0
CD008081,15465570,0
CD008081,15488781,0
CD008081,15506606,0
CD008081,15522370,0
CD008081,15557466,0
CD008081,15575825,0
CD008081,15578081,0
CD008081,15586288,0
CD008081,15592868,0
CD008081,15596583,0
CD008081,15615752,0
CD008081,15627822,0
CD008081,15628644,0
CD008081,15657774,0
CD008081,15658006,0
CD008081,15658007,0
CD008081,15670803,0
CD008081,15687920,0
CD008081,15689801,0
CD008081,15696765,0
CD008081,15715559,0
CD008081,15715560,0
CD008081,15715582,0
CD008081,15736312,0
CD008081,15767052,0
CD008081,15767077,0
CD008081,15793254,0
CD008081,15802932,1
CD008081,15805924,0
CD008081,15808274,0
CD008081,15834607,0
CD008081,15840361,0
CD008081,15860282,0
CD008081,15860283,0
CD008081,15860284,0
CD008081,15881258,0
CD008081,15883846,0
CD008081,15931541,0
CD008081,15932526,0
CD008081,15933592,0
CD008081,15944830,0
CD008081,15944836,0
CD008081,15953575,0
CD008081,1595515,0
CD008081,15957610,0
CD008081,15962667,0
CD008081,15963467,0
CD008081,15965168,0
CD008081,15976713,0
CD008081,15980216,0
CD008081,15992752,0
CD008081,15992756,0
CD008081,15999709,0
CD008081,16009835,0
CD008081,16019075,0
CD008081,16021181,0
CD008081,16021193,0
CD008081,16021497,0
CD008081,16023067,0
CD008081,16088239,0
CD008081,16118744,0
CD008081,16118745,0
CD008081,16154196,0
CD008081,16167293,0
CD008081,16186372,0
CD008081,16188001,0
CD008081,16205561,0
CD008081,16205562,0
CD008081,16205568,0
CD008081,16219723,0
CD008081,16226521,0
CD008081,16226541,0
CD008081,16238040,0
CD008081,16240464,0
CD008081,16244647,0
CD008081,16281735,0
CD008081,16299134,0
CD008081,16303968,0
CD008081,16310507,0
CD008081,16324700,0
CD008081,16329060,0
CD008081,16361663,0
CD008081,16365798,0
CD008081,16386973,0
CD008081,16387030,0
CD008081,16395132,0
CD008081,16395133,0
CD008081,16395139,1
CD008081,16406542,0
CD008081,16453184,0
CD008081,16458701,0
CD008081,16496256,0
CD008081,16496258,0
CD008081,16534053,0
CD008081,16538448,0
CD008081,16564845,0
CD008081,16564847,0
CD008081,16565766,0
CD008081,16572358,0
CD008081,16601980,0
CD008081,16603977,0
CD008081,16604810,0
CD008081,16647123,1
CD008081,16650680,0
CD008081,16682586,0
CD008081,16707525,0
CD008081,16751756,0
CD008081,16758760,0
CD008081,16765799,0
CD008081,16769613,0
CD008081,16779572,0
CD008081,16796186,0
CD008081,16798476,0
CD008081,16799051,1
CD008081,16828501,0
CD008081,16865374,0
CD008081,16877077,0
CD008081,16879566,0
CD008081,16889833,0
CD008081,16897220,0
CD008081,16898399,0
CD008081,16925720,0
CD008081,16927225,0
