topic,pmid,human,stratum,N_stratum,n_sampled,weight,pool_size
CD008803,20577117,1,eligible,99,99,1.0,5220
CD008803,20805125,1,eligible,99,99,1.0,5220
CD008803,20493529,1,eligible,99,99,1.0,5220
CD008803,24074220,1,eligible,99,99,1.0,5220
CD008803,23397160,1,eligible,99,99,1.0,5220
CD008803,21430549,1,eligible,99,99,1.0,5220
CD008803,22167542,1,eligible,99,99,1.0,5220
CD008803,20819540,1,eligible,99,99,1.0,5220
CD008803,21522023,1,eligible,99,99,1.0,5220
CD008803,17445899,1,eligible,99,99,1.0,5220
CD008803,22153644,1,eligible,99,99,1.0,5220
CD008803,20012983,1,eligible,99,99,1.0,5220
CD008803,15756574,1,eligible,99,99,1.0,5220
CD008803,22668975,1,eligible,99,99,1.0,5220
CD008803,25194230,1,eligible,99,99,1.0,5220
CD008803,16185765,1,eligible,99,99,1.0,5220
CD008803,17632313,1,eligible,99,99,1.0,5220
CD008803,19681791,1,eligible,99,99,1.0,5220
CD008803,23722389,1,eligible,99,99,1.0,5220
CD008803,17199163,1,eligible,99,99,1.0,5220
CD008803,24603422,1,eligible,99,99,1.0,5220
CD008803,17870171,1,eligible,99,99,1.0,5220
CD008803,21191714,1,eligible,99,99,1.0,5220
CD008803,22595933,1,eligible,99,99,1.0,5220
CD008803,25148790,1,eligible,99,99,1.0,5220
CD008803,24075422,1,eligible,99,99,1.0,5220
CD008803,25074779,1,eligible,99,99,1.0,5220
CD008803,16044326,1,eligible,99,99,1.0,5220
CD008803,24240879,1,eligible,99,99,1.0,5220
CD008803,23743523,1,eligible,99,99,1.0,5220
CD008803,18097175,1,eligible,99,99,1.0,5220
CD008803,17106370,1,eligible,99,99,1.0,5220
CD008803,19373100,1,eligible,99,99,1.0,5220
CD008803,20872357,1,eligible,99,99,1.0,5220
CD008803,23810475,1,eligible,99,99,1.0,5220
CD008803,15136317,1,eligible,99,99,1.0,5220
CD008803,19800607,1,eligible,99,99,1.0,5220
CD008803,18854729,1,eligible,99,99,1.0,5220
CD008803,18235015,1,eligible,99,99,1.0,5220
CD008803,24576877,1,eligible,99,99,1.0,5220
CD008803,16877405,1,eligible,99,99,1.0,5220
CD008803,25167053,1,eligible,99,99,1.0,5220
CD008803,20436370,1,eligible,99,99,1.0,5220
CD008803,17459481,1,eligible,99,99,1.0,5220
CD008803,24655001,1,eligible,99,99,1.0,5220
CD008803,17035283,1,eligible,99,99,1.0,5220
CD008803,15197057,1,eligible,99,99,1.0,5220
CD008803,24282232,1,eligible,99,99,1.0,5220
CD008803,24393348,1,eligible,99,99,1.0,5220
CD008803,22668980,1,eligible,99,99,1.0,5220
CD008803,25034596,0,non_eligible,5121,100,51.21,5220
CD008803,24548694,0,non_eligible,5121,100,51.21,5220
CD008803,16899526,0,non_eligible,5121,100,51.21,5220
CD008803,24627246,0,non_eligible,5121,100,51.21,5220
CD008803,22778156,0,non_eligible,5121,100,51.21,5220
CD008803,20532551,0,non_eligible,5121,100,51.21,5220
CD008803,11688667,0,non_eligible,5121,100,51.21,5220
CD008803,15598051,0,non_eligible,5121,100,51.21,5220
CD008803,18657796,0,non_eligible,5121,100,51.21,5220
CD008803,21621262,0,non_eligible,5121,100,51.21,5220
CD008803,9930265,0,non_eligible,5121,100,51.21,5220
CD008803,8124040,0,non_eligible,5121,100,51.21,5220
CD008803,17343690,0,non_eligible,5121,100,51.21,5220
CD008803,25301876,0,non_eligible,5121,100,51.21,5220
CD008803,15715572,0,non_eligible,5121,100,51.21,5220
CD008803,15180837,0,non_eligible,5121,100,51.21,5220
CD008803,25110679,0,non_eligible,5121,100,51.21,5220
CD008803,8909209,0,non_eligible,5121,100,51.21,5220
CD008803,8746253,0,non_eligible,5121,100,51.21,5220
CD008803,19010552,0,non_eligible,5121,100,51.21,5220
CD008803,23982214,0,non_eligible,5121,100,51.21,5220
CD008803,16344444,0,non_eligible,5121,100,51.21,5220
CD008803,2402404,0,non_eligible,5121,100,51.21,5220
CD008803,14142357,0,non_eligible,5121,100,51.21,5220
CD008803,23860762,0,non_eligible,5121,100,51.21,5220
CD008803,22344014,0,non_eligible,5121,100,51.21,5220
CD008803,23441595,0,non_eligible,5121,100,51.21,5220
CD008803,23775290,0,non_eligible,5121,100,51.21,5220
CD008803,20566166,0,non_eligible,5121,100,51.21,5220
CD008803,1512668,0,non_eligible,5121,100,51.21,5220
CD008803,24964797,0,non_eligible,5121,100,51.21,5220
CD008803,24946101,0,non_eligible,5121,100,51.21,5220
CD008803,23920375,0,non_eligible,5121,100,51.21,5220
CD008803,23736991,0,non_eligible,5121,100,51.21,5220
CD008803,16689260,0,non_eligible,5121,100,51.21,5220
CD008803,15932351,0,non_eligible,5121,100,51.21,5220
CD008803,25536712,0,non_eligible,5121,100,51.21,5220
CD008803,22856228,0,non_eligible,5121,100,51.21,5220
CD008803,21105370,0,non_eligible,5121,100,51.21,5220
CD008803,23702433,0,non_eligible,5121,100,51.21,5220
CD008803,22902212,0,non_eligible,5121,100,51.21,5220
CD008803,12812895,0,non_eligible,5121,100,51.21,5220
CD008803,21637116,0,non_eligible,5121,100,51.21,5220
CD008803,24882957,0,non_eligible,5121,100,51.21,5220
CD008803,18692244,0,non_eligible,5121,100,51.21,5220
CD008803,17109155,0,non_eligible,5121,100,51.21,5220
CD008803,21167436,0,non_eligible,5121,100,51.21,5220
CD008803,24929826,0,non_eligible,5121,100,51.21,5220
CD008803,22069483,0,non_eligible,5121,100,51.21,5220
CD008803,24579126,0,non_eligible,5121,100,51.21,5220
CD008803,10365037,0,non_eligible,5121,100,51.21,5220
CD008803,19086927,0,non_eligible,5121,100,51.21,5220
CD008803,13905883,0,non_eligible,5121,100,51.21,5220
CD008803,25447111,0,non_eligible,5121,100,51.21,5220
CD008803,24767794,0,non_eligible,5121,100,51.21,5220
CD008803,15059730,0,non_eligible,5121,100,51.21,5220
CD008803,24741926,0,non_eligible,5121,100,51.21,5220
CD008803,21853058,0,non_eligible,5121,100,51.21,5220
CD008803,17534827,0,non_eligible,5121,100,51.21,5220
CD008803,20128583,0,non_eligible,5121,100,51.21,5220
CD008803,16639669,0,non_eligible,5121,100,51.21,5220
CD008803,20952853,0,non_eligible,5121,100,51.21,5220
CD008803,22019223,0,non_eligible,5121,100,51.21,5220
CD008803,10709578,0,non_eligible,5121,100,51.21,5220
CD008803,16113368,0,non_eligible,5121,100,51.21,5220
CD008803,25323643,0,non_eligible,5121,100,51.21,5220
CD008803,18539930,0,non_eligible,5121,100,51.21,5220
CD008803,23299474,0,non_eligible,5121,100,51.21,5220
CD008803,23632535,0,non_eligible,5121,100,51.21,5220
CD008803,23006995,0,non_eligible,5121,100,51.21,5220
CD008803,24222299,0,non_eligible,5121,100,51.21,5220
CD008803,20379307,0,non_eligible,5121,100,51.21,5220
CD008803,10080216,0,non_eligible,5121,100,51.21,5220
CD008803,22699951,0,non_eligible,5121,100,51.21,5220
CD008803,25350379,0,non_eligible,5121,100,51.21,5220
CD008803,18055831,0,non_eligible,5121,100,51.21,5220
CD008803,4629760,0,non_eligible,5121,100,51.21,5220
CD008803,19253236,0,non_eligible,5121,100,51.21,5220
CD008803,24763725,0,non_eligible,5121,100,51.21,5220
CD008803,23471893,0,non_eligible,5121,100,51.21,5220
CD008803,23154456,0,non_eligible,5121,100,51.21,5220
CD008803,21873668,0,non_eligible,5121,100,51.21,5220
CD008803,21055813,0,non_eligible,5121,100,51.21,5220
CD008803,9859999,0,non_eligible,5121,100,51.21,5220
CD008803,12780403,0,non_eligible,5121,100,51.21,5220
CD008803,24242185,0,non_eligible,5121,100,51.21,5220
CD008803,14985299,0,non_eligible,5121,100,51.21,5220
CD008803,18185142,0,non_eligible,5121,100,51.21,5220
CD008803,9672907,0,non_eligible,5121,100,51.21,5220
CD008803,16703543,0,non_eligible,5121,100,51.21,5220
CD008803,20677009,0,non_eligible,5121,100,51.21,5220
CD008803,24836437,0,non_eligible,5121,100,51.21,5220
CD008803,25237762,0,non_eligible,5121,100,51.21,5220
CD008803,9283148,0,non_eligible,5121,100,51.21,5220
CD008803,22008872,0,non_eligible,5121,100,51.21,5220
CD008803,23422822,0,non_eligible,5121,100,51.21,5220
CD008803,24030456,0,non_eligible,5121,100,51.21,5220
CD008803,5954409,0,non_eligible,5121,100,51.21,5220
CD008803,19680054,0,non_eligible,5121,100,51.21,5220
CD008803,18189152,0,non_eligible,5121,100,51.21,5220
CD009135,15715249,1,eligible,77,77,1.0,791
CD009135,11989529,1,eligible,77,77,1.0,791
CD009135,18285726,1,eligible,77,77,1.0,791
CD009135,24270249,1,eligible,77,77,1.0,791
CD009135,16517995,1,eligible,77,77,1.0,791
CD009135,19859739,1,eligible,77,77,1.0,791
CD009135,14971701,1,eligible,77,77,1.0,791
CD009135,20212344,1,eligible,77,77,1.0,791
CD009135,12631320,1,eligible,77,77,1.0,791
CD009135,19377416,1,eligible,77,77,1.0,791
CD009135,18606766,1,eligible,77,77,1.0,791
CD009135,24086782,1,eligible,77,77,1.0,791
CD009135,10534192,1,eligible,77,77,1.0,791
CD009135,6391221,1,eligible,77,77,1.0,791
CD009135,11802273,1,eligible,77,77,1.0,791
CD009135,23738023,1,eligible,77,77,1.0,791
CD009135,23717700,1,eligible,77,77,1.0,791
CD009135,12111603,1,eligible,77,77,1.0,791
CD009135,16203020,1,eligible,77,77,1.0,791
CD009135,12173133,1,eligible,77,77,1.0,791
CD009135,16103587,1,eligible,77,77,1.0,791
CD009135,9625911,1,eligible,77,77,1.0,791
CD009135,17506280,1,eligible,77,77,1.0,791
CD009135,12567693,1,eligible,77,77,1.0,791
CD009135,23023349,1,eligible,77,77,1.0,791
CD009135,16333084,1,eligible,77,77,1.0,791
CD009135,18444568,1,eligible,77,77,1.0,791
CD009135,20639822,1,eligible,77,77,1.0,791
CD009135,9492776,1,eligible,77,77,1.0,791
CD009135,11251906,1,eligible,77,77,1.0,791
CD009135,18632926,1,eligible,77,77,1.0,791
CD009135,11164745,1,eligible,77,77,1.0,791
CD009135,3127137,1,eligible,77,77,1.0,791
CD009135,12471430,1,eligible,77,77,1.0,791
CD009135,16825347,1,eligible,77,77,1.0,791
CD009135,21762596,1,eligible,77,77,1.0,791
CD009135,12685638,1,eligible,77,77,1.0,791
CD009135,19623643,1,eligible,77,77,1.0,791
CD009135,3252756,1,eligible,77,77,1.0,791
CD009135,20635639,1,eligible,77,77,1.0,791
CD009135,15189464,1,eligible,77,77,1.0,791
CD009135,14651134,1,eligible,77,77,1.0,791
CD009135,11980401,1,eligible,77,77,1.0,791
CD009135,21212210,1,eligible,77,77,1.0,791
CD009135,6433537,1,eligible,77,77,1.0,791
CD009135,20970152,1,eligible,77,77,1.0,791
CD009135,11388508,1,eligible,77,77,1.0,791
CD009135,23147155,1,eligible,77,77,1.0,791
CD009135,18813406,1,eligible,77,77,1.0,791
CD009135,12581443,1,eligible,77,77,1.0,791
CD009135,16517998,1,eligible,77,77,1.0,791
CD009135,11825959,1,eligible,77,77,1.0,791
CD009135,2035748,1,eligible,77,77,1.0,791
CD009135,20971441,1,eligible,77,77,1.0,791
CD009135,3768597,1,eligible,77,77,1.0,791
CD009135,15125515,1,eligible,77,77,1.0,791
CD009135,19070876,1,eligible,77,77,1.0,791
CD009135,18786847,1,eligible,77,77,1.0,791
CD009135,20054109,1,eligible,77,77,1.0,791
CD009135,16325874,1,eligible,77,77,1.0,791
CD009135,21353275,1,eligible,77,77,1.0,791
CD009135,18318933,1,eligible,77,77,1.0,791
CD009135,17942129,1,eligible,77,77,1.0,791
CD009135,19257843,1,eligible,77,77,1.0,791
CD009135,23836568,1,eligible,77,77,1.0,791
CD009135,6549606,1,eligible,77,77,1.0,791
CD009135,17624385,1,eligible,77,77,1.0,791
CD009135,12894040,1,eligible,77,77,1.0,791
CD009135,20890548,1,eligible,77,77,1.0,791
CD009135,20856856,1,eligible,77,77,1.0,791
CD009135,19478251,1,eligible,77,77,1.0,791
CD009135,16407349,1,eligible,77,77,1.0,791
CD009135,17300637,1,eligible,77,77,1.0,791
CD009135,16398753,1,eligible,77,77,1.0,791
CD009135,16398754,1,eligible,77,77,1.0,791
CD009135,22897740,1,eligible,77,77,1.0,791
CD009135,15719773,1,eligible,77,77,1.0,791
CD009135,3611799,0,non_eligible,714,100,7.14,791
CD009135,19852367,0,non_eligible,714,100,7.14,791
CD009135,1755052,0,non_eligible,714,100,7.14,791
CD009135,20689822,0,non_eligible,714,100,7.14,791
CD009135,22088188,0,non_eligible,714,100,7.14,791
CD009135,17761496,0,non_eligible,714,100,7.14,791
CD009135,21222421,0,non_eligible,714,100,7.14,791
CD009135,7992333,0,non_eligible,714,100,7.14,791
CD009135,4618482,0,non_eligible,714,100,7.14,791
CD009135,19228350,0,non_eligible,714,100,7.14,791
CD009135,1539745,0,non_eligible,714,100,7.14,791
CD009135,23563762,0,non_eligible,714,100,7.14,791
CD009135,7570874,0,non_eligible,714,100,7.14,791
CD009135,2680934,0,non_eligible,714,100,7.14,791
CD009135,23990996,0,non_eligible,714,100,7.14,791
CD009135,2116736,0,non_eligible,714,100,7.14,791
CD009135,3373056,0,non_eligible,714,100,7.14,791
CD009135,7814485,0,non_eligible,714,100,7.14,791
CD009135,8544037,0,non_eligible,714,100,7.14,791
CD009135,9163981,0,non_eligible,714,100,7.14,791
CD009135,17257310,0,non_eligible,714,100,7.14,791
CD009135,23778671,0,non_eligible,714,100,7.14,791
CD009135,8195388,0,non_eligible,714,100,7.14,791
CD009135,7722314,0,non_eligible,714,100,7.14,791
CD009135,19759231,0,non_eligible,714,100,7.14,791
CD009135,8587788,0,non_eligible,714,100,7.14,791
CD009135,7438541,0,non_eligible,714,100,7.14,791
CD009135,4604567,0,non_eligible,714,100,7.14,791
CD009135,15550258,0,non_eligible,714,100,7.14,791
CD009135,11986261,0,non_eligible,714,100,7.14,791
CD009135,20838650,0,non_eligible,714,100,7.14,791
CD009135,9789439,0,non_eligible,714,100,7.14,791
CD009135,18367879,0,non_eligible,714,100,7.14,791
CD009135,2984847,0,non_eligible,714,100,7.14,791
CD009135,1581449,0,non_eligible,714,100,7.14,791
CD009135,3268597,0,non_eligible,714,100,7.14,791
CD009135,16778314,0,non_eligible,714,100,7.14,791
CD009135,23382276,0,non_eligible,714,100,7.14,791
CD009135,19635870,0,non_eligible,714,100,7.14,791
CD009135,12151189,0,non_eligible,714,100,7.14,791
CD009135,22124592,0,non_eligible,714,100,7.14,791
CD009135,22492143,0,non_eligible,714,100,7.14,791
CD009135,1518953,0,non_eligible,714,100,7.14,791
CD009135,8974003,0,non_eligible,714,100,7.14,791
CD009135,20889872,0,non_eligible,714,100,7.14,791
CD009135,16778312,0,non_eligible,714,100,7.14,791
CD009135,17761525,0,non_eligible,714,100,7.14,791
CD009135,10391861,0,non_eligible,714,100,7.14,791
CD009135,17488913,0,non_eligible,714,100,7.14,791
CD009135,10066659,0,non_eligible,714,100,7.14,791
CD009135,12804153,0,non_eligible,714,100,7.14,791
CD009135,20957193,0,non_eligible,714,100,7.14,791
CD009135,15517072,0,non_eligible,714,100,7.14,791
CD009135,10897360,0,non_eligible,714,100,7.14,791
CD009135,3680989,0,non_eligible,714,100,7.14,791
CD009135,23324219,0,non_eligible,714,100,7.14,791
CD009135,22920931,0,non_eligible,714,100,7.14,791
CD009135,15454691,0,non_eligible,714,100,7.14,791
CD009135,8236390,0,non_eligible,714,100,7.14,791
CD009135,18819654,0,non_eligible,714,100,7.14,791
CD009135,15833054,0,non_eligible,714,100,7.14,791
CD009135,22518013,0,non_eligible,714,100,7.14,791
CD009135,4215001,0,non_eligible,714,100,7.14,791
CD009135,7650167,0,non_eligible,714,100,7.14,791
CD009135,6792937,0,non_eligible,714,100,7.14,791
CD009135,18160087,0,non_eligible,714,100,7.14,791
CD009135,14710861,0,non_eligible,714,100,7.14,791
CD009135,1770880,0,non_eligible,714,100,7.14,791
CD009135,22065060,0,non_eligible,714,100,7.14,791
CD009135,16882683,0,non_eligible,714,100,7.14,791
CD009135,1288429,0,non_eligible,714,100,7.14,791
CD009135,1701934,0,non_eligible,714,100,7.14,791
CD009135,9302407,0,non_eligible,714,100,7.14,791
CD009135,2260170,0,non_eligible,714,100,7.14,791
CD009135,3301032,0,non_eligible,714,100,7.14,791
CD009135,9729541,0,non_eligible,714,100,7.14,791
CD009135,7570862,0,non_eligible,714,100,7.14,791
CD009135,20351785,0,non_eligible,714,100,7.14,791
CD009135,17882997,0,non_eligible,714,100,7.14,791
CD009135,20487421,0,non_eligible,714,100,7.14,791
CD009135,9097526,0,non_eligible,714,100,7.14,791
CD009135,3831071,0,non_eligible,714,100,7.14,791
CD009135,1941350,0,non_eligible,714,100,7.14,791
CD009135,18184669,0,non_eligible,714,100,7.14,791
CD009135,22987654,0,non_eligible,714,100,7.14,791
CD009135,21710347,0,non_eligible,714,100,7.14,791
CD009135,19209783,0,non_eligible,714,100,7.14,791
CD009135,11685252,0,non_eligible,714,100,7.14,791
CD009135,7741179,0,non_eligible,714,100,7.14,791
CD009135,12414775,0,non_eligible,714,100,7.14,791
CD009135,12373503,0,non_eligible,714,100,7.14,791
CD009135,20378427,0,non_eligible,714,100,7.14,791
CD009135,8979477,0,non_eligible,714,100,7.14,791
CD009135,16792672,0,non_eligible,714,100,7.14,791
CD009135,20542033,0,non_eligible,714,100,7.14,791
CD009135,2199962,0,non_eligible,714,100,7.14,791
CD009135,23729024,0,non_eligible,714,100,7.14,791
CD009135,3059666,0,non_eligible,714,100,7.14,791
CD009135,11600910,0,non_eligible,714,100,7.14,791
CD009135,21212211,0,non_eligible,714,100,7.14,791
CD009185,11578537,1,eligible,92,92,1.0,1615
CD009185,2868520,1,eligible,92,92,1.0,1615
CD009185,3725620,1,eligible,92,92,1.0,1615
CD009185,12107804,1,eligible,92,92,1.0,1615
CD009185,21247606,1,eligible,92,92,1.0,1615
CD009185,21080122,1,eligible,92,92,1.0,1615
CD009185,10654980,1,eligible,92,92,1.0,1615
CD009185,10654988,1,eligible,92,92,1.0,1615
CD009185,19205751,1,eligible,92,92,1.0,1615
CD009185,22282382,1,eligible,92,92,1.0,1615
CD009185,9685836,1,eligible,92,92,1.0,1615
CD009185,7696107,1,eligible,92,92,1.0,1615
CD009185,9776536,1,eligible,92,92,1.0,1615
CD009185,16025299,1,eligible,92,92,1.0,1615
CD009185,17197887,1,eligible,92,92,1.0,1615
CD009185,15379054,1,eligible,92,92,1.0,1615
CD009185,17611232,1,eligible,92,92,1.0,1615
CD009185,1327798,1,eligible,92,92,1.0,1615
CD009185,15507849,1,eligible,92,92,1.0,1615
CD009185,20500474,1,eligible,92,92,1.0,1615
CD009185,19593590,1,eligible,92,92,1.0,1615
CD009185,8239890,1,eligible,92,92,1.0,1615
CD009185,9759316,1,eligible,92,92,1.0,1615
CD009185,19205372,1,eligible,92,92,1.0,1615
CD009185,19152962,1,eligible,92,92,1.0,1615
CD009185,11207174,1,eligible,92,92,1.0,1615
CD009185,21944121,1,eligible,92,92,1.0,1615
CD009185,10637719,1,eligible,92,92,1.0,1615
CD009185,18977988,1,eligible,92,92,1.0,1615
CD009185,15758798,1,eligible,92,92,1.0,1615
CD009185,9196240,1,eligible,92,92,1.0,1615
CD009185,1093351,1,eligible,92,92,1.0,1615
CD009185,20850815,1,eligible,92,92,1.0,1615
CD009185,18267977,1,eligible,92,92,1.0,1615
CD009185,1343562,1,eligible,92,92,1.0,1615
CD009185,8390412,1,eligible,92,92,1.0,1615
CD009185,11685593,1,eligible,92,92,1.0,1615
CD009185,9499305,1,eligible,92,92,1.0,1615
CD009185,19352723,1,eligible,92,92,1.0,1615
CD009185,20096887,1,eligible,92,92,1.0,1615
CD009185,19139086,1,eligible,92,92,1.0,1615
CD009185,17803473,1,eligible,92,92,1.0,1615
CD009185,9588640,1,eligible,92,92,1.0,1615
CD009185,8283371,1,eligible,92,92,1.0,1615
CD009185,17375337,1,eligible,92,92,1.0,1615
CD009185,1335226,1,eligible,92,92,1.0,1615
CD009185,7143596,1,eligible,92,92,1.0,1615
CD009185,17374489,1,eligible,92,92,1.0,1615
CD009185,11368108,1,eligible,92,92,1.0,1615
CD009185,11687440,1,eligible,92,92,1.0,1615
CD009185,9832579,1,eligible,92,92,1.0,1615
CD009185,11801699,1,eligible,92,92,1.0,1615
CD009185,2170901,1,eligible,92,92,1.0,1615
CD009185,16791609,1,eligible,92,92,1.0,1615
CD009185,18762516,1,eligible,92,92,1.0,1615
CD009185,11420916,1,eligible,92,92,1.0,1615
CD009185,7692210,1,eligible,92,92,1.0,1615
CD009185,11003855,1,eligible,92,92,1.0,1615
CD009185,8036046,1,eligible,92,92,1.0,1615
CD009185,8740300,1,eligible,92,92,1.0,1615
CD009185,7057312,1,eligible,92,92,1.0,1615
CD009185,11793131,1,eligible,92,92,1.0,1615
CD009185,20852370,1,eligible,92,92,1.0,1615
CD009185,16894326,1,eligible,92,92,1.0,1615
CD009185,15954896,1,eligible,92,92,1.0,1615
CD009185,15739109,1,eligible,92,92,1.0,1615
CD009185,10799427,1,eligible,92,92,1.0,1615
CD009185,17574623,1,eligible,92,92,1.0,1615
CD009185,18074149,1,eligible,92,92,1.0,1615
CD009185,18087632,1,eligible,92,92,1.0,1615
CD009185,18800229,1,eligible,92,92,1.0,1615
CD009185,15893462,1,eligible,92,92,1.0,1615
CD009185,18836845,1,eligible,92,92,1.0,1615
CD009185,17273861,1,eligible,92,92,1.0,1615
CD009185,8988117,1,eligible,92,92,1.0,1615
CD009185,1589729,1,eligible,92,92,1.0,1615
CD009185,19377236,1,eligible,92,92,1.0,1615
CD009185,11511988,1,eligible,92,92,1.0,1615
CD009185,3292665,1,eligible,92,92,1.0,1615
CD009185,15981747,1,eligible,92,92,1.0,1615
CD009185,19687772,1,eligible,92,92,1.0,1615
CD009185,17875650,1,eligible,92,92,1.0,1615
CD009185,19377227,1,eligible,92,92,1.0,1615
CD009185,12650294,1,eligible,92,92,1.0,1615
CD009185,19841948,1,eligible,92,92,1.0,1615
CD009185,1681043,1,eligible,92,92,1.0,1615
CD009185,8129430,1,eligible,92,92,1.0,1615
CD009185,697217,1,eligible,92,92,1.0,1615
CD009185,15592072,1,eligible,92,92,1.0,1615
CD009185,1317065,1,eligible,92,92,1.0,1615
CD009185,10390264,1,eligible,92,92,1.0,1615
CD009185,16079986,1,eligible,92,92,1.0,1615
CD009185,21229390,0,non_eligible,1523,100,15.23,1615
CD009185,14061424,0,non_eligible,1523,100,15.23,1615
CD009185,5004030,0,non_eligible,1523,100,15.23,1615
CD009185,4197017,0,non_eligible,1523,100,15.23,1615
CD009185,1571636,0,non_eligible,1523,100,15.23,1615
